number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state,mean_test_score,rank_test_score
589,0.8064538390463011,2025-03-11 15:01:50.077296,2025-03-11 15:02:10.601894,0 days 00:00:20.524598,0.7616623187465273,0.01060679860452063,13,6,1861,0.0132934968936042,3.9109309993573724,0.8302133219727956,COMPLETE,0.8064538390463011,502
478,0.8064533772365796,2025-03-11 14:30:06.733955,2025-03-11 14:30:27.125819,0 days 00:00:20.391864,0.7642526369563499,0.011837686885101345,12,5,1989,0.24344443223740278,8.31309419539295,0.8527895777271597,COMPLETE,0.8064533772365796,504
626,0.8064508874798204,2025-03-11 15:12:57.416659,2025-03-11 15:13:25.962982,0 days 00:00:28.546323,0.7489593376563372,0.011382863302615858,12,2,1863,3.0303262060751326,4.9975974019068685,0.8781436255676094,COMPLETE,0.8064508874798204,505
168,0.8064481768575424,2025-03-11 13:06:05.894272,2025-03-11 13:06:18.748274,0 days 00:00:12.854002,0.8173551342381673,0.01113664083072969,10,7,1944,0.017259332627917602,5.935239114682448,0.9134583458786709,COMPLETE,0.8064481768575424,506
483,0.806446871743112,2025-03-11 14:31:43.151493,2025-03-11 14:31:59.097832,0 days 00:00:15.946339,0.779047648497458,0.01172277095527731,12,9,1952,0.012438217984378632,4.815724944852843,0.8737048525086372,COMPLETE,0.806446871743112,507
386,0.8064447634813401,2025-03-11 14:03:04.361834,2025-03-11 14:03:25.327570,0 days 00:00:20.965736,0.8710966929460057,0.010658024815660219,12,5,1942,0.108098695173938,7.498385632691395,0.9487659367143085,COMPLETE,0.8064447634813401,508
317,0.8064435186029606,2025-03-11 13:46:07.786959,2025-03-11 13:46:22.674467,0 days 00:00:14.887508,0.7945988590738642,0.010950181734506277,12,7,1572,0.005425436609935077,7.954755250497236,0.8695405285731039,COMPLETE,0.8064435186029606,509
360,0.806443056793239,2025-03-11 13:56:00.936010,2025-03-11 13:56:16.555411,0 days 00:00:15.619401,0.8868795782911592,0.012710496125943287,10,4,1999,0.010351007811545033,7.507115677900669,0.8808594599789152,COMPLETE,0.806443056793239,510
153,0.8064429965571884,2025-03-11 13:02:14.529391,2025-03-11 13:02:31.930370,0 days 00:00:17.400979,0.6978797059225339,0.010058992276581484,11,5,2037,0.021914393344112788,5.640873754187176,0.8447357907144412,COMPLETE,0.8064429965571884,511
195,0.8064420327803785,2025-03-11 13:12:39.657785,2025-03-11 13:12:53.623652,0 days 00:00:13.965867,0.8570925522615023,0.010006835490820355,10,5,1867,0.01634550310467164,8.685390214261693,0.9224716684488415,COMPLETE,0.8064420327803785,512
308,0.8064402658562267,2025-03-11 13:43:49.158537,2025-03-11 13:44:04.951358,0 days 00:00:15.792821,0.8498501989811573,0.012106488641968529,12,7,1655,0.021928197286531444,6.722641212376357,0.8817304205798769,COMPLETE,0.8064402658562267,513
319,0.8064398241251888,2025-03-11 13:46:36.061591,2025-03-11 13:46:49.103288,0 days 00:00:13.041697,0.8174303054599323,0.0107284760908124,11,7,1635,0.011769900896429953,5.415457605225559,0.9206472971743076,COMPLETE,0.8064398241251888,514
123,0.8064397839678218,2025-03-11 12:51:51.851397,2025-03-11 12:52:17.609081,0 days 00:00:25.757684,0.7834094248510627,0.010053305723340645,13,4,1993,0.011727686555188924,4.657029446980884,0.794653802100289,COMPLETE,0.8064397839678218,515
651,0.8064391012925813,2025-03-11 15:20:01.629353,2025-03-11 15:20:17.147618,0 days 00:00:15.518265,0.7126164978671552,0.011182382573350264,11,5,1796,0.03822913284114071,8.617652233130231,0.9340871774544498,COMPLETE,0.8064391012925813,516
323,0.8064337603627592,2025-03-11 13:47:25.328414,2025-03-11 13:47:38.981337,0 days 00:00:13.652923,0.7916010604706616,0.014137419683003435,11,6,1736,0.014075752187616261,3.751744339876289,0.9068532897347555,COMPLETE,0.8064337603627592,517
502,0.8064330776875187,2025-03-11 14:37:14.746699,2025-03-11 14:37:28.629495,0 days 00:00:13.882796,0.7500131642328135,0.01274581983948297,11,8,1893,0.08200118684513721,3.0736489766383004,0.8454306645359131,COMPLETE,0.8064330776875187,518
925,0.8064311902912659,2025-03-11 16:36:47.256047,2025-03-11 16:37:01.954771,0 days 00:00:14.698724,0.8847298042194996,0.01419712298610591,12,7,1557,0.07188081531857143,4.796846798231532,0.8299400281300905,COMPLETE,0.8064311902912659,519
139,0.806427937544532,2025-03-11 12:57:54.733388,2025-03-11 12:58:10.344369,0 days 00:00:15.610981,0.6301344602443866,0.010832957023151896,11,7,2060,0.006586682549206063,9.480174516907955,0.8349714515493253,COMPLETE,0.806427937544532,520
585,0.8064274958134942,2025-03-11 15:00:39.155025,2025-03-11 15:00:57.268301,0 days 00:00:18.113276,0.7506197503270882,0.012341051517230675,11,5,2149,0.03188404932132702,4.87378648276851,0.8068734726776777,COMPLETE,0.8064274958134942,521
178,0.8064200265432164,2025-03-11 13:08:33.815355,2025-03-11 13:08:48.275313,0 days 00:00:14.459958,0.8014997453463023,0.010004242382522871,12,9,1711,0.015404586640622423,0.028026502466597297,0.9269198716693442,COMPLETE,0.8064200265432164,522
657,0.806418600956685,2025-03-11 15:21:53.234383,2025-03-11 15:22:10.815142,0 days 00:00:17.580759,0.8526648903469023,0.012070659281860473,13,7,1628,0.042798712863477355,3.1795902521811783,0.9162925487376543,COMPLETE,0.806418600956685,523
268,0.8064163923014953,2025-03-11 13:32:44.138207,2025-03-11 13:33:15.621641,0 days 00:00:31.483434,0.7940240242906405,0.010001954294263175,13,2,1996,0.010711490606127852,0.5072052835093508,0.8861220812725275,COMPLETE,0.8064163923014953,524
466,0.8064159505704575,2025-03-11 14:26:26.767569,2025-03-11 14:26:40.042208,0 days 00:00:13.274639,0.7480524439884023,0.011316207480796894,10,6,1969,0.015969987514641563,7.184990857707077,0.8663572470952717,COMPLETE,0.8064159505704575,525
125,0.8064137419152678,2025-03-11 12:52:22.558376,2025-03-11 12:52:43.270326,0 days 00:00:20.711950,0.8522245032971731,0.011465574263897505,12,4,1928,0.0019367857350500101,3.001488029743744,0.6872452082029972,COMPLETE,0.8064137419152678,526
716,0.8064126978237236,2025-03-11 15:38:21.449169,2025-03-11 15:38:43.062531,0 days 00:00:21.613362,0.7512542061168771,0.011274548323323781,14,9,2137,0.012947934901571331,7.339931363494874,0.8309770878540573,COMPLETE,0.8064126978237236,527
924,0.8064107100340531,2025-03-11 16:36:33.806007,2025-03-11 16:36:47.255012,0 days 00:00:13.449005,0.8474503786213504,0.011113685809713501,12,7,1439,0.04929102164590637,0.1531051111733206,0.8500070772802559,COMPLETE,0.8064107100340531,528
412,0.8064094852343571,2025-03-11 14:11:25.117591,2025-03-11 14:11:40.495754,0 days 00:00:15.378163,0.7478624782221275,0.01362139794923465,12,6,1624,0.24563339093898245,6.854215071772631,0.9080597972470641,COMPLETE,0.8064094852343571,529
187,0.8064068750054965,2025-03-11 13:10:42.396026,2025-03-11 13:10:59.698160,0 days 00:00:17.302134,0.7772143383997988,0.010686559621807557,11,5,1990,0.013819867408865044,6.469745469647329,0.7832585724496113,COMPLETE,0.8064068750054965,530
974,0.8064012931314719,2025-03-11 16:50:31.356612,2025-03-11 16:50:50.756410,0 days 00:00:19.399798,0.7969326332621519,0.013783490449160269,13,5,1644,0.0369707994561116,2.2426063534119254,0.8655120018305776,COMPLETE,0.8064012931314719,531
66,0.8063991045549659,2025-03-11 12:27:03.307007,2025-03-11 12:27:31.023996,0 days 00:00:27.716989,0.730246813607889,0.015752468073347656,13,2,1741,0.5674699506579897,0.5789540366273712,0.8474788497652374,COMPLETE,0.8063991045549659,532
576,0.8063971368439787,2025-03-11 14:57:45.694393,2025-03-11 14:58:03.682247,0 days 00:00:17.987854,0.9147012711536062,0.011985750073181345,12,6,1804,0.014814939750774872,6.138732377095453,0.9669369347027335,COMPLETE,0.8063971368439787,533
276,0.8063967955063585,2025-03-11 13:34:37.994137,2025-03-11 13:34:50.912124,0 days 00:00:12.917987,0.6929493706188429,0.012925126396102979,11,6,1627,0.01660980831586238,7.499611236642761,0.8927570194417279,COMPLETE,0.8063967955063585,534
198,0.8063909526094478,2025-03-11 13:13:25.623328,2025-03-11 13:13:38.552256,0 days 00:00:12.928928,0.783392557958233,0.01000243468918307,9,5,2202,0.04151551228537223,8.38930946232661,0.869869777594859,COMPLETE,0.8063909526094478,535
404,0.8063875392332456,2025-03-11 14:09:07.030841,2025-03-11 14:09:20.427594,0 days 00:00:13.396753,0.780655371719785,0.011234264097202806,13,6,1112,0.15481113505573402,8.099392087700636,0.7802629182049804,COMPLETE,0.8063875392332456,536
325,0.8063865955351192,2025-03-11 13:47:51.886237,2025-03-11 13:48:04.727556,0 days 00:00:12.841319,0.761556748401391,0.013145555980998381,11,8,1792,0.006587705261677249,4.82236116150401,0.8934852635100066,COMPLETE,0.8063865955351192,537
536,0.8063864750630179,2025-03-11 14:46:26.682896,2025-03-11 14:46:40.164838,0 days 00:00:13.481942,0.8587073680101348,0.013109463341097808,11,8,1738,0.014420687076979275,8.385932697719204,0.9246290892153225,COMPLETE,0.8063864750630179,538
933,0.8063864148269673,2025-03-11 16:38:48.964397,2025-03-11 16:39:03.428930,0 days 00:00:14.464533,0.8443918711423741,0.01068641687248205,12,7,1593,0.10513828493739984,0.07259146049717846,0.8026477784257634,COMPLETE,0.8063864148269673,539
315,0.8063859128598788,2025-03-11 13:45:37.872223,2025-03-11 13:45:49.841852,0 days 00:00:11.969629,0.8594644583165638,0.012515782885449613,11,7,1512,0.02564243869511929,0.10943777992164169,0.9011589650141227,COMPLETE,0.8063859128598788,540
557,0.8063841258570436,2025-03-11 14:52:27.488626,2025-03-11 14:52:47.104875,0 days 00:00:19.616249,0.7691193581584442,0.01169136998519721,12,6,2058,0.023690659548767118,8.811553946887416,0.8391786881343183,COMPLETE,0.8063841258570436,541
451,0.8063810939758287,2025-03-11 14:22:29.141105,2025-03-11 14:22:45.063227,0 days 00:00:15.922122,0.7728558230295952,0.013336364419141185,11,5,1768,0.5789386894940064,7.446565198270503,0.9413334967178576,COMPLETE,0.8063810939758287,542
366,0.8063803912219047,2025-03-11 13:57:38.122277,2025-03-11 13:57:50.944264,0 days 00:00:12.821987,0.8416026800633738,0.010718114003354871,10,7,1922,0.011897543787193779,4.5153772821085,0.8942405076944839,COMPLETE,0.8063803912219047,543
663,0.8063796081532466,2025-03-11 15:23:46.552744,2025-03-11 15:24:12.673485,0 days 00:00:26.120741,0.9036590665827878,0.013630698703355268,13,5,2199,0.027293964207376,6.426865826792916,0.8941884299518142,COMPLETE,0.8063796081532466,544
704,0.8063794274450948,2025-03-11 15:35:28.111583,2025-03-11 15:35:39.434886,0 days 00:00:11.323303,0.7406925232723344,0.011457216049221784,9,8,2122,0.0053298999909447975,7.519381514553461,0.8513121644462234,COMPLETE,0.8063794274450948,545
95,0.806379327051677,2025-03-11 12:39:08.843043,2025-03-11 12:39:31.439495,0 days 00:00:22.596452,0.7148693030088549,0.012785386630227283,12,3,1595,0.9904883076387941,0.0012174328155642902,0.8903318120532103,COMPLETE,0.806379327051677,546
904,0.8063787447698544,2025-03-11 16:32:11.849729,2025-03-11 16:32:26.395767,0 days 00:00:14.546038,0.7836441494992146,0.011905928209378785,12,8,1700,0.06974290953828811,1.3603341869901575,0.8113342918304449,COMPLETE,0.8063787447698544,547
192,0.8063787246911709,2025-03-11 13:11:46.930958,2025-03-11 13:12:05.727751,0 days 00:00:18.796793,0.8195157206751054,0.013007760843261962,11,4,2033,0.025692791735880943,5.054555474678878,0.9529822740070226,COMPLETE,0.8063787246911709,548
475,0.8063783431961835,2025-03-11 14:28:52.654273,2025-03-11 14:29:27.225275,0 days 00:00:34.571002,0.7195239260265934,0.012734424103876693,12,1,2029,0.011672723423696591,9.994454003634903,0.8454742173339,COMPLETE,0.8063783431961835,549
524,0.8063774195767406,2025-03-11 14:43:07.795125,2025-03-11 14:43:23.399481,0 days 00:00:15.604356,0.8268769618799451,0.01191166945353082,11,6,1867,0.017039793010029863,6.569736655381755,0.800998747735469,COMPLETE,0.8063774195767406,550
793,0.8063768975309684,2025-03-11 16:00:49.541976,2025-03-11 16:01:11.647021,0 days 00:00:22.105045,0.8840064845214775,0.01007370285748263,14,10,2112,0.12203437622467357,5.6780569879896365,0.869061910831651,COMPLETE,0.8063768975309684,551
245,0.8063753313936524,2025-03-11 13:25:38.138342,2025-03-11 13:25:55.954081,0 days 00:00:17.815739,0.8026536877213883,0.010552248636755307,11,3,1766,0.011900954393153865,7.621006273030054,0.9159051506137192,COMPLETE,0.8063753313936524,552
873,0.8063736648629183,2025-03-11 16:24:27.364761,2025-03-11 16:24:42.128639,0 days 00:00:14.763878,0.7993285078046881,0.011765446722940874,12,7,1567,0.07473979076410261,2.921308795039945,0.8069343992856791,COMPLETE,0.8063736648629183,553
938,0.8063707735324883,2025-03-11 16:39:54.540849,2025-03-11 16:40:11.759528,0 days 00:00:17.218679,0.8946973218276344,0.01063505758893124,13,7,1554,0.1121971800327336,4.270103756053847,0.7675400039666751,COMPLETE,0.8063707735324883,554
118,0.8063691471591212,2025-03-11 12:49:42.822111,2025-03-11 12:50:09.514692,0 days 00:00:26.692581,0.8737688827152746,0.01192114912415309,13,7,2635,0.05027177388305212,5.163252367009548,0.9055628929089286,COMPLETE,0.8063691471591212,555
783,0.8063678822020581,2025-03-11 15:58:10.394801,2025-03-11 15:58:19.094503,0 days 00:00:08.699702,0.7817112999078278,0.012517195478194245,8,8,2043,0.005188181407778331,7.154045672414488,0.897093691636045,COMPLETE,0.8063678822020581,556
236,0.8063674003136532,2025-03-11 13:22:58.080328,2025-03-11 13:23:12.490483,0 days 00:00:14.410155,0.8313788042434829,0.010640833007039805,10,5,1955,0.006536729051216644,1.711596557298202,0.8507202858294853,COMPLETE,0.8063674003136532,557
505,0.8063673802349697,2025-03-11 14:37:59.349756,2025-03-11 14:38:13.278534,0 days 00:00:13.928778,0.7261563803046133,0.011514050158760194,11,7,1832,0.06266401251168759,0.08045371579337574,0.8589868445262485,COMPLETE,0.8063673802349697,558
603,0.8063619188330462,2025-03-11 15:06:00.798047,2025-03-11 15:06:15.067611,0 days 00:00:14.269564,0.7427740124894475,0.010679634263174908,10,4,1964,0.009522963947139858,4.580333728071527,0.9556985740836337,COMPLETE,0.8063619188330462,559
67,0.8063603326170463,2025-03-11 12:27:31.024942,2025-03-11 12:28:06.942919,0 days 00:00:35.917977,0.8190078521491814,0.011396519431200377,15,5,2595,0.2061579818032126,7.5405726738426635,0.8009976045220968,COMPLETE,0.8063603326170463,560
754,0.8063529838188701,2025-03-11 15:49:40.336335,2025-03-11 15:50:00.989355,0 days 00:00:20.653020,0.7476518036935262,0.010611008023350459,12,5,2230,0.01073138440057136,0.2607460735889201,0.8523776943845961,COMPLETE,0.8063529838188701,561
79,0.8063518995699588,2025-03-11 12:33:14.793392,2025-03-11 12:33:37.847076,0 days 00:00:23.053684,0.9484550726004427,0.011001805972992058,11,2,1705,3.4569999128207693,3.2138703555114083,0.901807350704749,COMPLETE,0.8063518995699588,562
529,0.8063517790978575,2025-03-11 14:44:29.420079,2025-03-11 14:44:48.053038,0 days 00:00:18.632959,0.7464684810656087,0.010706062547003223,13,7,1944,0.10248507254551828,0.01200227480535655,0.8168829908023988,COMPLETE,0.8063517790978575,563
226,0.8063514377602373,2025-03-11 13:20:12.382107,2025-03-11 13:20:29.024894,0 days 00:00:16.642787,0.7678297507670018,0.01005535886272341,11,5,1857,0.03108401937336106,3.7019508481450734,0.7754904063763554,COMPLETE,0.8063514377602373,564
866,0.8063513976028702,2025-03-11 16:22:21.898804,2025-03-11 16:22:38.251425,0 days 00:00:16.352621,0.8056442938076902,0.011930235144961616,11,7,2028,0.044410289671327215,8.46559908843359,0.8493426415161018,COMPLETE,0.8063513976028702,565
251,0.8063500322523893,2025-03-11 13:27:34.399857,2025-03-11 13:27:59.428119,0 days 00:00:25.028262,0.7611889310628803,0.010025903907100892,12,3,2109,0.02889513786281686,4.7621250349986015,0.8627236180157394,COMPLETE,0.8063500322523893,566
968,0.8063473216301111,2025-03-11 16:48:39.378446,2025-03-11 16:48:57.779471,0 days 00:00:18.401025,0.8270811070402808,0.01181140102666445,12,5,1742,0.055372357010363325,2.369377781147234,0.8386801269972405,COMPLETE,0.8063473216301111,567
714,0.8063462173025164,2025-03-11 15:37:51.816610,2025-03-11 15:38:07.241895,0 days 00:00:15.425285,0.6951775306162908,0.010043650657933695,11,8,2048,0.017604975963361896,9.930468015536913,0.8579025363922318,COMPLETE,0.8063462173025164,568
815,0.8063457755714785,2025-03-11 16:07:33.631957,2025-03-11 16:07:51.603816,0 days 00:00:17.971859,0.8700970917584574,0.010680341581064616,12,7,1951,0.007459997614534141,1.9303666086888847,0.907358719402044,COMPLETE,0.8063457755714785,569
875,0.8063441090407444,2025-03-11 16:24:52.903214,2025-03-11 16:25:08.466190,0 days 00:00:15.562976,0.837710274124404,0.01116340576707031,12,7,1624,0.08255602009269097,4.075361991136377,0.8331785162051256,COMPLETE,0.8063441090407444,570
57,0.8063399326745677,2025-03-11 12:22:13.837544,2025-03-11 12:22:45.936927,0 days 00:00:32.099383,0.8065245525397027,0.012476815685026673,13,4,2691,0.16800872556563967,2.5865407322135097,0.8510144681425191,COMPLETE,0.8063399326745677,571
413,0.8063379448848971,2025-03-11 14:11:40.496724,2025-03-11 14:12:02.401910,0 days 00:00:21.905186,0.8326239443896645,0.014704999901671607,13,6,2064,0.08208257035844622,9.912126985484925,0.8835261056699899,COMPLETE,0.8063379448848971,572
985,0.8063371216588718,2025-03-11 16:53:54.905560,2025-03-11 16:54:13.109289,0 days 00:00:18.203729,0.7702612152520462,0.013008267402889509,13,5,1522,0.05379120439968757,3.3656472036808047,0.852501078525823,COMPLETE,0.8063371216588718,573
747,0.8063353748134037,2025-03-11 15:47:19.669709,2025-03-11 15:47:42.414319,0 days 00:00:22.744610,0.7489792197508447,0.011056188588916025,14,9,2275,0.012945101280966225,7.18668895670233,0.8588861504272135,COMPLETE,0.8063353748134037,574
92,0.8063348728463152,2025-03-11 12:37:48.344384,2025-03-11 12:38:24.509081,0 days 00:00:36.164697,0.8292345250945609,0.012320421529808967,13,1,1364,1.3754485903630016,2.8652748393058483,0.9132200302340912,COMPLETE,0.8063348728463152,575
610,0.8063311181324928,2025-03-11 15:08:07.323039,2025-03-11 15:08:17.908633,0 days 00:00:10.585594,0.7782864780517845,0.010616731591600299,9,5,1859,0.01029238021117628,9.868537326335769,0.952588876954861,COMPLETE,0.8063311181324928,576
984,0.8063293311296575,2025-03-11 16:53:37.273269,2025-03-11 16:53:54.904281,0 days 00:00:17.631012,0.795138969060393,0.011281554930399595,12,5,1594,0.7231897112873098,1.9304687702012508,0.8223477593113352,COMPLETE,0.8063293311296575,577
324,0.8063254961011012,2025-03-11 13:47:38.982342,2025-03-11 13:47:51.885252,0 days 00:00:12.902910,0.8081870670765228,0.010707405152158223,11,7,1639,0.010985728753969973,8.46713554753365,0.7962857725535062,COMPLETE,0.8063254961011012,578
774,0.8063252551568986,2025-03-11 15:55:41.051098,2025-03-11 15:55:58.281602,0 days 00:00:17.230504,0.7854725417895277,0.01230683116448742,11,5,2070,0.010321653092928948,6.417693287367623,0.9429907835010878,COMPLETE,0.8063252551568986,579
520,0.8063225043772534,2025-03-11 14:41:52.619946,2025-03-11 14:42:07.411176,0 days 00:00:14.791230,0.8631610195908337,0.0115440010230314,11,7,1833,0.006470421358078532,8.567969703826362,0.8734405558620749,COMPLETE,0.8063225043772534,580
916,0.8063213799709752,2025-03-11 16:34:58.702539,2025-03-11 16:35:10.764434,0 days 00:00:12.061895,0.870821266343614,0.011190594842806482,12,7,1233,0.06054317548162469,3.3224393797722307,0.8388027987386583,COMPLETE,0.8063213799709752,581
771,0.8063171232900643,2025-03-11 15:54:36.718040,2025-03-11 15:55:03.777350,0 days 00:00:27.059310,0.7319992715788489,0.010705552973497592,12,3,2321,0.01172577095860673,5.245067056634279,0.8710809776774193,COMPLETE,0.8063171232900643,582
361,0.806316601244292,2025-03-11 13:56:16.556321,2025-03-11 13:56:35.832859,0 days 00:00:19.276538,0.5181562921656646,0.011721320421930937,13,6,1736,0.012243143510244381,9.902291657026018,0.8526833099801394,COMPLETE,0.806316601244292,583
371,0.8063127260583686,2025-03-11 13:58:41.292655,2025-03-11 13:58:53.165813,0 days 00:00:11.873158,0.767150016306391,0.010014625502807776,11,7,1483,0.026017377683894678,4.417134173078644,0.8574437344685919,COMPLETE,0.8063127260583686,584
963,0.8063120835404951,2025-03-11 16:46:47.764856,2025-03-11 16:47:19.827060,0 days 00:00:32.062204,0.7619233673008579,0.01179270902187859,14,5,2680,0.04611556000272375,4.174184314183898,0.7870912472261544,COMPLETE,0.8063120835404951,585
790,0.8063108988981662,2025-03-11 15:59:57.287877,2025-03-11 16:00:13.197210,0 days 00:00:15.909333,0.8138580546249516,0.012384078232549002,11,7,2053,0.2733264336250727,4.660704931640188,0.9022324902054061,COMPLETE,0.8063108988981662,586
105,0.8063082886693057,2025-03-11 12:44:42.463898,2025-03-11 12:45:07.635770,0 days 00:00:25.171872,0.805436008958997,0.010175132355415121,13,6,2380,0.002484575600751692,6.222472734147344,0.7057650288750368,COMPLETE,0.8063082886693057,587
670,0.8063057185978124,2025-03-11 15:26:18.590229,2025-03-11 15:26:48.887072,0 days 00:00:30.296843,0.8279706603834328,0.011733804362432324,13,3,2091,0.02283535306806848,5.885178766284853,0.9281156659837535,COMPLETE,0.8063057185978124,588
387,0.8063055579683441,2025-03-11 14:03:25.328561,2025-03-11 14:03:48.427389,0 days 00:00:23.098828,0.8652826354893698,0.011267826147536039,13,5,1893,0.05739849617639546,6.53298492620717,0.8081821525254337,COMPLETE,0.8063055579683441,589
748,0.8063028071886988,2025-03-11 15:47:42.415491,2025-03-11 15:48:07.817486,0 days 00:00:25.401995,0.7690407643649412,0.011799731500510632,11,4,2955,0.007464732611900344,4.104944256365779,0.8291894182524863,COMPLETE,0.8063028071886988,590
647,0.8062998355435347,2025-03-11 15:18:57.178832,2025-03-11 15:19:05.489520,0 days 00:00:08.310688,0.8238123032839172,0.010049418691830904,8,5,1760,0.01336332205496623,3.9105269911039127,0.8749199006905761,COMPLETE,0.8062998355435347,591
42,0.8062969040557375,2025-03-11 12:16:28.679632,2025-03-11 12:17:00.846675,0 days 00:00:32.167043,0.797376930898408,0.010223416253859486,13,4,2499,0.08325001826895236,6.029022261375441,0.8204846380286186,COMPLETE,0.8062969040557375,592
441,0.8062965225607501,2025-03-11 14:19:47.590697,2025-03-11 14:20:07.516927,0 days 00:00:19.926230,0.823898953881492,0.010652399526077272,12,5,1905,0.014129775350036122,3.6694426515712952,0.8268200535548685,COMPLETE,0.8062965225607501,593
962,0.8062918643061685,2025-03-11 16:46:29.393120,2025-03-11 16:46:47.763665,0 days 00:00:18.370545,0.800912767145733,0.010567045191072441,12,5,1695,0.04071867039947598,6.062541839046273,0.823022508215596,COMPLETE,0.8062918643061685,594
34,0.8062915631259153,2025-03-11 12:13:25.847945,2025-03-11 12:13:43.912296,0 days 00:00:18.064351,0.7686006186274955,0.010211216501734711,11,5,2149,0.042540563130890226,5.172701247318117,0.6732731800936611,COMPLETE,0.8062915631259153,595
158,0.8062912820243457,2025-03-11 13:03:36.622545,2025-03-11 13:03:51.656711,0 days 00:00:15.034166,0.7485501940539295,0.010718617796611696,10,5,2131,0.015332261158190677,8.634853144374858,0.8281985329473862,COMPLETE,0.8062912820243457,596
976,0.8062910410801433,2025-03-11 16:51:09.106510,2025-03-11 16:51:25.881996,0 days 00:00:16.775486,0.7866303889970364,0.013117223046343251,12,5,1634,0.028705825523337107,1.1632122813948864,0.8515444809165719,COMPLETE,0.8062910410801433,597
960,0.8062908001359407,2025-03-11 16:45:51.721717,2025-03-11 16:46:09.596028,0 days 00:00:17.874311,0.8079347154664771,0.01148675473537809,12,5,1629,0.3918812166911682,3.703299867782734,0.8620414371074484,COMPLETE,0.8062908001359407,598
405,0.8062876879399917,2025-03-11 14:09:20.428559,2025-03-11 14:09:40.584783,0 days 00:00:20.156224,0.8505758726735622,0.012446422607301787,12,6,2113,0.028890753301671773,4.82588390316023,0.8215497244963967,COMPLETE,0.8062876879399917,599
515,0.8062845757440427,2025-03-11 14:40:24.333140,2025-03-11 14:40:44.113977,0 days 00:00:19.780837,0.7618409131166873,0.013987627822354524,13,6,1839,0.052798401413861884,7.450165196273794,0.9464638361325608,COMPLETE,0.8062845757440427,600
608,0.8062823871675366,2025-03-11 15:07:39.314172,2025-03-11 15:07:56.069052,0 days 00:00:16.754880,0.7241409386686284,0.011532878144656781,10,4,2133,1.7106435041657004,6.744257259916241,0.9425153959998182,COMPLETE,0.8062823871675366,601
843,0.8062819253578152,2025-03-11 16:15:43.211705,2025-03-11 16:15:56.948194,0 days 00:00:13.736489,0.8627718245038006,0.012330474404938051,11,7,1689,0.14362801139242698,6.333215232609303,0.8822039160051062,COMPLETE,0.8062819253578152,602
637,0.8062812226038912,2025-03-11 15:16:25.092903,2025-03-11 15:16:44.301229,0 days 00:00:19.208326,0.821969528032912,0.012186641285598395,12,5,1831,0.008209373227779674,6.813561490270819,0.7782368891804308,COMPLETE,0.8062812226038912,603
726,0.8062775682834865,2025-03-11 15:40:52.179012,2025-03-11 15:41:07.000848,0 days 00:00:14.821836,0.7130814538772571,0.010026337946332127,10,4,1978,0.00718098189565738,9.987802472509903,0.8353238805930561,COMPLETE,0.8062775682834865,604
683,0.8062723076683986,2025-03-11 15:29:58.200816,2025-03-11 15:30:18.289204,0 days 00:00:20.088388,0.7986813379246351,0.013655904705172068,13,6,1839,0.10675080698243934,6.317368577299859,0.8872626000959545,COMPLETE,0.8062723076683986,605
668,0.8062722675110315,2025-03-11 15:25:38.099481,2025-03-11 15:25:54.008120,0 days 00:00:15.908639,0.7601387021489393,0.01116165359065172,12,2,1013,0.007817911464848091,9.962333641843436,0.8614969429906748,COMPLETE,0.8062722675110315,606
604,0.8062713840489556,2025-03-11 15:06:15.068603,2025-03-11 15:06:52.325935,0 days 00:00:37.257332,0.754241506809893,0.011193814328460077,13,2,2253,0.004744924072210722,5.869321166303355,0.9717208392286392,COMPLETE,0.8062713840489556,607
93,0.8062682517743232,2025-03-11 12:38:24.510038,2025-03-11 12:39:04.902937,0 days 00:00:40.392899,0.7614229007649279,0.01143394706252503,14,2,1956,0.719152129510274,2.0394144536747865,0.9498416796595245,COMPLETE,0.8062682517743232,608
215,0.8062662238272854,2025-03-11 13:17:27.980458,2025-03-11 13:17:39.640252,0 days 00:00:11.659794,0.7995864567120905,0.010899981163060927,9,4,1912,0.008736520173495983,3.55918413590759,0.8006638507310266,COMPLETE,0.8062662238272854,609
275,0.8062659025683487,2025-03-11 13:34:26.367713,2025-03-11 13:34:37.993197,0 days 00:00:11.625484,0.8678690599253451,0.011238143994089827,10,6,1744,0.010598995409006374,0.04572256255475606,0.8780808750598583,COMPLETE,0.8062659025683487,610
828,0.8062647781620704,2025-03-11 16:11:12.642218,2025-03-11 16:11:27.699930,0 days 00:00:15.057712,0.8695040284613483,0.010575870717819584,11,7,1882,0.0064993886745196286,2.4505465017560537,0.8759109042905627,COMPLETE,0.8062647781620704,611
216,0.8062628305297668,2025-03-11 13:17:39.641188,2025-03-11 13:17:57.315626,0 days 00:00:17.674438,0.8256324323571342,0.010003939677198379,11,5,2000,0.03897414111622427,2.704622996063666,0.8577624135804077,COMPLETE,0.8062628305297668,612
157,0.8062621277758429,2025-03-11 13:03:23.787095,2025-03-11 13:03:36.621633,0 days 00:00:12.834538,0.755972344307844,0.011423721944035528,10,5,1804,0.026313469096683553,5.913380148885873,0.7943451898438699,COMPLETE,0.8062621277758429,613
